意向标题,级别,采购单位,意向发布时间,详情链接,公告ID
渠县人民医院2025年度政府采购意向公告(第12批),达州市渠县,渠县人民医院,2025-12-04,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=6777ba29-3eb6-479d-b0af-de666895a085
四川省渠县中学2025年度政府采购意向公告(第1批),达州市渠县,四川省渠县中学,2025-12-04,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=1e6d0968-67db-45ec-8cc3-a56b1c918209
渠县城坝遗址保护和利用中心（渠县汉阙文化博物馆）2025年度政府采购意向公告(第1批),达州市渠县,渠县城坝遗址保护和利用中心（渠县汉阙文化博物馆）,2025-11-26,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=d78abca2-8c2d-4427-9e29-4a8d9e3f60db
渠县残疾人联合会2025年度政府采购意向公告(第1批),达州市渠县,渠县残疾人联合会,2025-11-26,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=504b553a-3b84-44ec-be31-19f07c248591
渠县农业农村局2025年度政府采购意向公告(第20批),达州市渠县,渠县农业农村局,2025-11-26,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=433c2be9-03cc-4689-aa49-f9c4d20959d6
中国共产党渠县委员会宣传部2025年度政府采购意向公告(第3批),达州市渠县,中国共产党渠县委员会宣传部,2025-11-25,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=0e87eaa1-0dca-4d9a-9ff9-c23e3790a02c
万源市林业局2025年度政府采购意向公告(第17批),达州市万源市,万源市林业局,2025-12-18,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=2737922a-6a19-4d52-be3b-8b9dc14973dd
万源市玉带乡人民政府2025年度政府采购意向公告(第5批),达州市万源市,万源市玉带乡人民政府,2025-12-17,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=f3953524-204a-4898-bfaa-bec6c5242406
达州市万源生态环境局2025年度政府采购意向公告(第5批),达州市万源市,达州市万源生态环境局,2025-12-16,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=08703a8c-bd2f-4e00-a673-073610d200cb
万源市竹峪镇人民政府2025年度政府采购意向公告(第8批),达州市万源市,万源市竹峪镇人民政府,2025-12-13,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=b5b4d1bf-a3da-4753-a0ff-5c7f7d4d898b
万源市庙子乡人民政府2025年度政府采购意向公告(第2批),达州市万源市,万源市庙子乡人民政府,2025-12-08,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=f27ea6b8-e682-4914-9f2e-0c4f5fc33735
万源市城市发展服务中心2025年度政府采购意向公告(第22批),达州市万源市,万源市城市发展服务中心,2025-12-08,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=8f31578c-2e8f-4e90-99a3-faad49581e13
万源市审计局2025年度政府采购意向公告(第1批),达州市万源市,万源市审计局,2025-12-05,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=49193298-653d-4858-8438-e3b42d29562e
达州市万源生态环境局2025年度政府采购意向公告(第4批),达州市万源市,达州市万源生态环境局,2025-12-04,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=d823f438-c4d2-410b-a764-27c2c046e2f4
万源市自然资源局2025年度政府采购意向公告(第25批),达州市万源市,万源市自然资源局,2025-12-02,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=4a960245-8365-4523-88a3-c41ef557a363
中国共产党万源市委员会政法委员会2025年度政府采购意向公告(第2批),达州市万源市,中国共产党万源市委员会政法委员会,2025-11-27,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=ef2ee431-9ebc-423f-b733-f8a301a33d87
四川省达川区麻柳中学2025年度政府采购意向公告(第1批),东部经济开发区,四川省达川区麻柳中学,2025-12-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=23b2df82-10bd-4e0e-89be-112d4c84ef00
四川达州东部经济开发区财政金融局2025年度政府采购意向公告(第3批),东部经济开发区,四川达州东部经济开发区财政金融局,2025-11-28,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=82945ec6-cb04-4d2e-99f6-4f7a5d8f27fc
达州市自然资源和规划局东部经开区分局2025年度政府采购意向公告(第9批),东部经济开发区,达州市自然资源和规划局东部经开区分局,2025-11-27,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=44ecd99f-24ea-439a-afec-65d9352abfcb
达州市自然资源和规划局东部经开区分局2025年度政府采购意向公告(第8批),东部经济开发区,达州市自然资源和规划局东部经开区分局,2025-11-26,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=0a9a4c10-fed4-4370-8577-12e3a4ac2b41
达州市达川区亭子镇人民政府2025年度政府采购意向公告(第1批),东部经济开发区,达州市达川区亭子镇人民政府,2025-11-25,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=419e73d5-3b96-4ad7-93e6-d2cb0c59e918
四川达州东部经济开发区社会事业局2025年度政府采购意向公告(第14批),东部经济开发区,四川达州东部经济开发区社会事业局,2025-11-19,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=75945863-083e-4a78-a903-ae9c5f3b4b1f
达州市达川区安仁乡人民政府2025年度政府采购意向公告(第1批),东部经济开发区,达州市达川区安仁乡人民政府,2025-11-17,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=1378f339-d090-412e-b92e-f435a83e2efc
中共四川达州东部经济开发区纪律检查工作委员会2025年度政府采购意向公告(第2批),东部经济开发区,中共四川达州东部经济开发区纪律检查工作委员会,2025-10-31,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=cf3dbb99-2d48-461f-8441-f0fc88500e51
四川达州东部经济开发区社会事业局2025年度政府采购意向公告(第13批),东部经济开发区,四川达州东部经济开发区社会事业局,2025-10-31,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=b67fd392-1405-4188-baca-0f2bc9ed8a67
四川达州东部经济开发区社会事业局2025年度政府采购意向公告(第12批),东部经济开发区,四川达州东部经济开发区社会事业局,2025-09-30,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=ce400ab9-e7c2-4d8f-aafb-4b70bb46a430
达州市达川区河市镇中心卫生院2025年度政府采购意向公告(第1批),达州市高新技术产业园区,达州市达川区河市镇中心卫生院,2025-12-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=683dfd9f-2974-4e25-8a5c-35e769981f0c
达州市自然资源和规划局高新区分局2025年度政府采购意向公告(第7批),达州市高新技术产业园区,达州市自然资源和规划局高新区分局,2025-09-29,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=a8fc4f3a-a4e0-4fe4-b9ef-9fb2adadd15d
达州市自然资源和规划局高新区分局2025年度政府采购意向公告(第6批),达州市高新技术产业园区,达州市自然资源和规划局高新区分局,2025-09-18,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=61bfd10a-b069-4a44-8b18-92e00cf02b10
达州高新技术产业园区发展和改革局2025年度政府采购意向公告(第4批),达州市高新技术产业园区,达州高新技术产业园区发展和改革局,2025-09-17,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=a8807949-344e-47b1-9b9b-eb37689e878c
达州高新技术产业园区发展和改革局2025年度政府采购意向公告(第3批),达州市高新技术产业园区,达州高新技术产业园区发展和改革局,2025-08-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=b19640b2-2718-40ae-9845-b41bb6bfb54c
达州高新技术产业园区实验学校2025年度政府采购意向公告(第5批),达州市高新技术产业园区,达州高新技术产业园区实验学校,2025-08-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=80ae3f05-f122-40b9-8356-bc821cef0b59
达州市自然资源和规划局高新区分局2025年度政府采购意向公告(第5批),达州市高新技术产业园区,达州市自然资源和规划局高新区分局,2025-08-06,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=768b8f46-7e4f-4ea8-b6fb-1b794e9dbd8b
达州高新技术产业园区建设和交通运输局2025年度政府采购意向公告(第1批),达州市高新技术产业园区,达州高新技术产业园区建设和交通运输局,2025-08-01,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=efd0bd38-85f9-43d8-b24c-ee1d66a5ac97
达州市自然资源和规划局高新区分局2025年度政府采购意向公告(第4批),达州市高新技术产业园区,达州市自然资源和规划局高新区分局,2025-07-24,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=9b7b7341-6b82-479a-911f-d72ad0f08917
达州高新技术产业园区社会事业局2025年度政府采购意向公告(第2批),达州市高新技术产业园区,达州高新技术产业园区社会事业局,2025-07-11,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=4751d2ee-dd8d-479c-9f13-2b3a21ccd397
